Dataset,n,d,Method,Activation,Bin,Bin ID,Bin Rank,Target Coverage,Coverage (mean),Coverage (std),Avg Width (mean),Avg Width (std),Avg Width (orig),Median Width,Width Std,Worst-Bin Cov (mean),Worst-Bin Cov (std),Best-Bin Cov,Cov Range,Bin Count (mean),Winkler Score (mean),Winkler Score (std),Width-Error Corr (mean),Width-Error Corr (std),CCV (mean),CCV (std)
airfoil,1503,5,Local CQR (ISJ),RELU,Bin 3,0,3,90%,0.731111111111111,0.07483314773547882,1.024896598773072,,,,,,,,,90.0,,,,,,
airfoil,1503,5,Local CQR (ISJ),RELU,Bin 4,4,4,90%,0.7472527472527472,0.06098653593631478,2.113205992686656,,,,,,,,,91.0,,,,,,
airfoil,1503,5,Local CQR (ISJ),RELU,Bin 5,1,5,90%,0.7622222222222221,0.04898979485566357,1.293584783109748,,,,,,,,,90.0,,,,,,
airfoil,1503,5,Local CQR (Fixed),RELU,Overall,,,90%,0.8953436807095343,0.013184983367910005,1.9815934302479423,0.10217533740751525,13.58479834726831,1.9553518176078797,0.6550144111876807,0.8315262515262514,0.02230838399716784,0.9444444444444444,0.11291819291819294,,2.435309283855782,0.12036875773865162,0.3822243306483565,0.0197874882509442,0.0018980006291361615,0.0009168655644135903
airfoil,1503,5,Local CQR (Fixed),RELU,Bin 1,2,1,90%,0.8466666666666667,0.02757705254664633,1.916439101215866,,,,,,,,,90.0,,,,,,
airfoil,1503,5,Local CQR (Fixed),RELU,Bin 2,4,2,90%,0.887912087912088,0.038945154168504074,2.7976267770096497,,,,,,,,,91.0,,,,,,
airfoil,1503,5,Local CQR (Fixed),RELU,Bin 3,0,3,90%,0.9022222222222223,0.029313124351717623,1.2634791159629821,,,,,,,,,90.0,,,,,,
airfoil,1503,5,Local CQR (Fixed),RELU,Bin 4,3,4,90%,0.9088888888888889,0.04410985164728716,2.301140735625393,,,,,,,,,90.0,,,,,,
airfoil,1503,5,Local CQR (Fixed),RELU,Bin 5,1,5,90%,0.9311111111111112,0.019116278371205834,1.6202143842395809,,,,,,,,,90.0,,,,,,
wine_quality,1599,11,Global CQR,RELU,Overall,,,90%,0.9029166666666667,0.014942017564200912,2.470376491546631,0.12216696691281849,1.9882901994135715,2.369343328475952,0.7054473042488099,0.8645833333333334,0.01976423537605237,0.9375,0.0729166666666666,,3.3846853733062745,0.18593454801302528,0.16028564274311066,0.024218366358640834,0.0010217013888888875,0.00034112043127083625
wine_quality,1599,11,Global CQR,RELU,Bin 1,4,1,90%,0.8916666666666666,0.030618621784789704,2.9308939933776856,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Global CQR,RELU,Bin 2,3,2,90%,0.89375,0.028259708263021936,2.247850036621094,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Global CQR,RELU,Bin 3,0,3,90%,0.8958333333333334,0.023753654689565366,2.7299219131469727,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Global CQR,RELU,Bin 4,2,4,90%,0.9041666666666666,0.038074306005202195,2.1832650899887085,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Global CQR,RELU,Bin 5,1,5,90%,0.9291666666666666,0.01909406539564932,2.2599518299102783,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (Silverman),RELU,Overall,,,90%,0.7775000000000001,0.01947220240924655,2.1529170162772453,0.10207432220092441,1.7331787706193615,1.9524539950986703,1.1477803094559846,0.7145833333333333,0.015590239111558072,0.8333333333333334,0.11875000000000002,,4.073152766979868,0.0925536467888468,0.15170073378657528,0.04074275539110148,0.017409722222222222,0.0044101531531566835
wine_quality,1599,11,Local CQR (Silverman),RELU,Bin 1,3,1,90%,0.7583333333333334,0.03807430600520224,1.9748838717508543,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (Silverman),RELU,Bin 2,4,2,90%,0.7645833333333333,0.05803495115493383,2.4746913985853705,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (Silverman),RELU,Bin 3,2,3,90%,0.7750000000000001,0.032675806544496096,2.0041155760119564,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (Silverman),RELU,Bin 4,0,4,90%,0.7937500000000001,0.04389855730355308,2.2687379939197045,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (Silverman),RELU,Bin 5,1,5,90%,0.7958333333333334,0.0553555427316101,2.042156241118339,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (Scott),RELU,Overall,,,90%,0.7874999999999999,0.019229967932023886,2.1707884605536756,0.10886653522028282,1.7475750965082955,1.9793412746861576,1.1567202436758568,0.7333333333333333,0.03397813839645851,0.8416666666666666,0.10833333333333335,,4.052289263133943,0.08870024777196457,0.1583059643313435,0.04074219931829661,0.014756944444444448,0.004055894254014674
wine_quality,1599,11,Local CQR (Scott),RELU,Bin 1,3,1,90%,0.7708333333333333,0.027163343355011048,1.9979470703647368,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (Scott),RELU,Bin 2,4,2,90%,0.7708333333333334,0.06555055301063446,2.5073482739560617,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (Scott),RELU,Bin 3,2,3,90%,0.78125,0.028716768233521314,2.015924087248018,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (Scott),RELU,Bin 4,0,4,90%,0.7916666666666667,0.03726779962499651,2.263179197573724,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (Scott),RELU,Bin 5,1,5,90%,0.8229166666666666,0.037267799624996475,2.069543673625837,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (ISJ),RELU,Overall,,,90%,0.7729166666666666,0.025034698142999665,2.031611032232797,0.11739937902454581,1.635444091271129,1.9767831727614005,1.0582030812750802,0.7166666666666667,0.02748105407973522,0.8229166666666667,0.10625,,4.118551284975424,0.28953387299656225,0.18471071517562637,0.03191440391227074,0.018728298611111117,0.005481866023080448
wine_quality,1599,11,Local CQR (ISJ),RELU,Bin 1,1,1,90%,0.74375,0.052124983346653324,1.785391167716589,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (ISJ),RELU,Bin 2,3,2,90%,0.7541666666666667,0.025173012444988683,1.786571147741181,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (ISJ),RELU,Bin 3,2,3,90%,0.7833333333333334,0.04238956239453294,1.8344886534451503,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (ISJ),RELU,Bin 4,4,4,90%,0.7854166666666667,0.06130807903984234,2.442986589016186,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (ISJ),RELU,Bin 5,0,5,90%,0.7979166666666666,0.04350127712046064,2.3086176032448806,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (Fixed),RELU,Overall,,,90%,0.9008333333333333,0.02077491810386315,2.502003053286734,0.12892437330865494,2.014013644811405,2.4157319247722624,0.7421734305560729,0.8520833333333334,0.02585348676248094,0.9416666666666668,0.08958333333333332,,3.405844840615056,0.1725499213906242,0.1440126481983796,0.035500438938673856,0.0015642361111111106,0.0004573639659584625
wine_quality,1599,11,Local CQR (Fixed),RELU,Bin 1,3,1,90%,0.88125,0.04350127712046064,2.3103701196993804,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (Fixed),RELU,Bin 2,4,2,90%,0.8833333333333334,0.028259708263021936,2.7934992190833308,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (Fixed),RELU,Bin 3,0,3,90%,0.9,0.037615562677641254,2.812358730014724,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (Fixed),RELU,Bin 4,2,4,90%,0.9041666666666666,0.03632415786283893,2.251293870744606,,,,,,,,,96.0,,,,,,
wine_quality,1599,11,Local CQR (Fixed),RELU,Bin 5,1,5,90%,0.9354166666666666,0.02224391302506523,2.3424933268916273,,,,,,,,,96.0,,,,,,
