regime,method,seed,coverage,avg_width,median_width,width_std,width_ratio_to_oracle,width_ratio_marginal,worst_bin_cov,best_bin_cov,coverage_gap_mean,coverage_gap_max,coverage_range,oracle_width,bandwidth_h,Q_global,Q_local_mean,Q_local_std
B1,Global,7,0.901,3.2164623737335205,2.6540439128875732,2.0189242362976074,1.2848556260159054,1.0426950382310118,0.878,0.918,0.01260000000000001,0.02200000000000002,0.040000000000000036,3.0847584919847915,0.07368062997280775,-0.008993630173382623,,
B1,Local,7,0.906,3.1766358817072193,1.965634768264036,2.2926659615407994,1.153358994253055,1.029784305630783,0.879,0.926,0.015600000000000013,0.026000000000000023,0.04700000000000004,3.0847584919847915,0.07368062997280775,,-0.028906842667535897,0.3179100494648291
B1,Global,8,0.905,3.391964912414551,2.8039913177490234,2.2076919078826904,1.3438334738714017,1.1143963955878644,0.856,0.929,0.02260000000000002,0.04400000000000004,0.07300000000000006,3.043768739601161,0.07368062997280775,-0.013232026952775384,,
B1,Local,8,0.9096,3.354695847619843,2.1822638640203973,2.376695667269972,1.2686946217846073,1.1021520143673678,0.9,0.916,0.009600000000000008,0.016000000000000014,0.016000000000000014,3.043768739601161,0.07368062997280775,,-0.031866636163109925,0.35678494599170046
B1,Global,9,0.904,3.298292875289917,2.7074718475341797,2.154998302459717,1.2969742126113462,1.0735040511255396,0.878,0.936,0.015600000000000013,0.03600000000000003,0.05800000000000005,3.072454986855194,0.07368062997280775,-0.015332542783970062,,
B1,Local,9,0.9102,3.374366416813535,1.996757534621165,2.4871301737681266,1.2208836272468255,1.0982639066316677,0.88,0.93,0.018200000000000015,0.030000000000000027,0.050000000000000044,3.072454986855194,0.07368062997280775,,0.022704089526324276,0.3841508360168668
B2,Global,0,0.8984,4.080125331878662,3.667001724243164,2.887864351272583,1.0220294856868148,1.0199734723523661,0.876,0.915,0.01160000000000001,0.02400000000000002,0.039000000000000035,4.000226910282935,0.07368062997280775,0.006746574963544404,,
B2,Local,0,0.8964,4.002040071186039,3.4735466026055692,2.867433715326804,1.0141711289426893,1.0004532645131814,0.864,0.916,0.020000000000000018,0.03600000000000003,0.052000000000000046,4.000226910282935,0.07368062997280775,,-0.03229609190077173,0.1385881937764085
B2,Global,1,0.908,3.957939863204956,3.260018825531006,2.7555062770843506,1.0374122188012844,1.0062413929074825,0.891,0.927,0.01160000000000001,0.027000000000000024,0.03600000000000003,3.9333900305658203,0.07368062997280775,0.03574389605606533,,
B2,Local,1,0.9018,4.016191123524563,3.13352323233769,3.035293548406518,1.0226463088939188,1.021050821890356,0.892,0.91,0.007000000000000006,0.010000000000000009,0.018000000000000016,3.9333900305658203,0.07368062997280775,,0.06486945550533656,0.346654498100572
B2,Global,2,0.909,4.087944507598877,3.209423303604126,3.001707077026367,1.0413756049883536,1.0228576457968883,0.892,0.932,0.013000000000000012,0.03200000000000003,0.040000000000000036,3.9965918272175984,0.07368062997280775,0.013338948739392746,,
B2,Local,2,0.9092,4.215685088854458,3.6508761264240412,3.1532596577935847,1.0445559053210123,1.05482002443802,0.89,0.93,0.015600000000000013,0.030000000000000027,0.040000000000000036,3.9965918272175984,0.07368062997280775,,0.07720945249543879,0.18047659572013994
B2,Global,3,0.9046,3.9152886867523193,3.0419600009918213,2.756312370300293,1.0414290093717238,0.995795328006779,0.872,0.936,0.02180000000000002,0.03600000000000003,0.06400000000000006,3.931820703145201,0.07368062997280775,0.059183761054705505,,
B2,Local,3,0.906,4.074895071556738,3.4199619902023493,3.0795705334628596,1.0288627137524544,1.0363888333710352,0.899,0.916,0.006800000000000006,0.016000000000000014,0.017000000000000015,3.931820703145201,0.07368062997280775,,0.13898697657505585,0.2917024497847751
B2,Global,4,0.8896,3.919403076171875,2.799720525741577,2.9863510131835938,0.9882084557816954,0.9994265657830381,0.868,0.907,0.013200000000000012,0.03200000000000003,0.039000000000000035,3.9216518855500624,0.07368062997280775,0.005585236195187779,,
B2,Local,4,0.8912,3.899836671876944,3.01315023364939,2.924219447555401,0.9901775067483204,0.9944372386153141,0.87,0.912,0.014400000000000013,0.030000000000000027,0.04200000000000004,3.9216518855500624,0.07368062997280775,,-0.00419794489441481,0.1791352015766817
B2,Global,5,0.9066,4.007163047790527,3.3110861778259277,2.8894779682159424,1.0097978337571636,1.0124872661294524,0.885,0.936,0.015800000000000015,0.03600000000000003,0.051000000000000045,3.9577416742327585,0.07368062997280775,-0.009709737019223863,,
B2,Local,5,0.9062,3.8941556491077645,2.868252200944143,2.8238256490679254,0.9979699949506943,0.9839337606244044,0.891,0.926,0.01180000000000001,0.026000000000000023,0.03500000000000003,3.9577416742327585,0.07368062997280775,,-0.0662135472006745,0.19623318263254344
B2,Global,6,0.901,3.948537826538086,3.0341238975524902,2.9612104892730713,1.0332595248859737,1.0095131912957245,0.882,0.942,0.01579999999999999,0.041999999999999926,0.05999999999999994,3.9113286092577764,0.07368062997280775,0.04023766744158699,,
B2,Local,6,0.9082,4.086240370466001,3.2945676222533247,3.107730269082864,1.0314552201585991,1.0447192702741017,0.895,0.921,0.01020000000000001,0.02100000000000002,0.026000000000000023,3.9113286092577764,0.07368062997280775,,0.10908896133331611,0.1764836190870171
B2,Global,7,0.9018,3.8816089630126953,3.06954026222229,2.782738208770752,1.013119735775131,0.9792845479158322,0.884,0.932,0.012200000000000011,0.03200000000000003,0.04800000000000004,3.9637191981367943,0.07368062997280775,0.0059632660477224346,,
B2,Local,7,0.8996,4.065530225606567,2.9979308629816837,3.108184694284547,1.0167596278634445,1.0256857316021857,0.87,0.923,0.012800000000000011,0.030000000000000027,0.05300000000000005,3.9637191981367943,0.07368062997280775,,0.0979239557133644,0.28355175030449836
B2,Global,8,0.9074,4.074129104614258,3.3217263221740723,3.0503106117248535,1.0253371303906758,1.0333577936066842,0.875,0.933,0.017400000000000016,0.03300000000000003,0.05800000000000005,3.9426122586200276,0.07368062997280775,-0.0014494953637728613,,
B2,Local,8,0.9086,4.058171439011224,2.9210029350074462,3.104052594611301,1.032599968514595,1.029310308194406,0.895,0.923,0.01140000000000001,0.02300000000000002,0.028000000000000025,3.9426122586200276,0.07368062997280775,,-0.00942829299056167,0.2525837681006737
B2,Global,9,0.9134,4.0945353507995605,3.016091823577881,3.070388078689575,1.0386555375543793,1.0303057135883282,0.893,0.927,0.016200000000000013,0.027000000000000024,0.03400000000000003,3.974097490480951,0.07368062997280775,0.025730057272336054,,
B2,Local,9,0.9108,4.119229655095401,3.2156664885818107,3.0590885961769407,1.0347430887773363,1.0365195280090842,0.895,0.931,0.013600000000000011,0.031000000000000028,0.03600000000000003,3.974097490480951,0.07368062997280775,,0.038077343070612224,0.2049976040732421
B3,Global,0,0.8956,3.276982307434082,3.40964412689209,1.7695666551589966,1.0270108822004944,1.0010620161143484,0.86,0.917,0.016800000000000016,0.040000000000000036,0.05700000000000005,3.273505791533061,0.07368062997280775,0.06437821147040178,,
B3,Local,0,0.8946,3.2806331555852717,3.2145756503856076,1.8502521817707707,1.017607135564491,1.0021772877477857,0.863,0.919,0.020600000000000018,0.03700000000000003,0.05600000000000005,3.273505791533061,0.07368062997280775,,0.06620365217076855,0.19694629713052744
B3,Global,1,0.9036,3.3159618377685547,3.275625228881836,1.7349913120269775,1.0655815452075243,1.0070323078437042,0.88,0.945,0.015199999999999991,0.04499999999999993,0.06499999999999995,3.2928058136176563,0.07368062997280775,0.03378371211651083,,
B3,Local,1,0.9004,3.3821720699963866,3.3248582945249776,1.8841557035219487,1.0422915834203041,1.0271398501573186,0.884,0.917,0.010000000000000009,0.017000000000000015,0.03300000000000003,3.2928058136176563,0.07368062997280775,,0.06688879082490504,0.15609011451600052
B3,Global,2,0.913,3.4026272296905518,3.237821102142334,1.8335065841674805,1.0839740548915118,1.0357144692965274,0.9,0.934,0.013000000000000012,0.03400000000000003,0.03400000000000003,3.2852946739284876,0.07368062997280775,-0.004352379313935441,,
B3,Local,2,0.9062,3.4583089227431003,3.280406418903434,1.9843395166206055,1.0648824427924444,1.052663236021908,0.887,0.926,0.013000000000000012,0.026000000000000023,0.039000000000000035,3.2852946739284876,0.07368062997280775,,0.02348841018492876,0.15381466189176565
B3,Global,3,0.905,3.351012945175171,3.50736141204834,1.811790943145752,1.0364597428525637,1.0079167840437233,0.874,0.926,0.015400000000000014,0.026000000000000023,0.052000000000000046,3.3246920759976195,0.07368062997280775,0.009217772858887436,,
B3,Local,3,0.9068,3.3833111054078135,3.6351808604614915,1.8548003517800113,1.0319072858124891,1.017631416104183,0.895,0.928,0.009200000000000009,0.028000000000000025,0.03300000000000003,3.3246920759976195,0.07368062997280775,,0.025366913611600983,0.1636545095213161
B3,Global,4,0.8932,3.2871038913726807,3.2156693935394287,1.8292210102081299,1.0177581383400531,0.9921811196424628,0.873,0.911,0.014000000000000012,0.027000000000000024,0.038000000000000034,3.313007903796037,0.07368062997280775,0.033659686199379174,,
B3,Local,4,0.8938,3.3192677865745295,3.250337696413938,1.8910554680517586,1.0038136908264306,1.0018894862192511,0.864,0.914,0.013400000000000013,0.03600000000000003,0.050000000000000044,3.313007903796037,0.07368062997280775,,0.049741671477341355,0.13494326586390948
B3,Global,5,0.9062,3.2741878032684326,3.3302927017211914,1.6214417219161987,1.0936698347534348,1.0000445404563887,0.885,0.937,0.015000000000000013,0.03700000000000003,0.052000000000000046,3.2740419759445887,0.07368062997280775,-0.10147235598038051,,
B3,Local,5,0.906,3.3742760077864937,3.0314171046176464,1.8946283517939704,1.0846732431074002,1.0306147668778702,0.889,0.927,0.014400000000000013,0.027000000000000024,0.038000000000000034,3.2740419759445887,0.07368062997280775,,-0.051428201224604925,0.21584576567927458
B3,Global,6,0.9024,3.303013563156128,3.3022894859313965,1.6957155466079712,1.065858566187038,1.0051439425910154,0.86,0.95,0.029200000000000004,0.04999999999999993,0.08999999999999997,3.2861100019582934,0.07368062997280775,0.04000577493281224,,
B3,Local,6,0.9086,3.424868879729134,3.53337154526612,1.8918524074268108,1.0527528115679488,1.0422258773103,0.894,0.919,0.01100000000000001,0.019000000000000017,0.025000000000000022,3.2861100019582934,0.07368062997280775,,0.1009333814509201,0.19285096298738127
B3,Global,7,0.9036,3.330355167388916,3.3782224655151367,1.840422511100769,1.027623169082599,1.0086995711864697,0.884,0.936,0.013200000000000012,0.03600000000000003,0.052000000000000046,3.301632381454896,0.07368062997280775,-0.06249427261008749,,
B3,Local,7,0.902,3.288501113553356,3.234542136414384,1.849944854212351,1.0083902748607259,0.9960227952768765,0.87,0.923,0.014400000000000013,0.030000000000000027,0.05300000000000005,3.301632381454896,0.07368062997280775,,-0.08342123712524202,0.211606898399608
B3,Global,8,0.9022,3.413517951965332,3.4201736450195312,1.828444242477417,1.0645286693979934,1.030373645421023,0.869,0.926,0.015000000000000013,0.031000000000000028,0.05700000000000005,3.312893305389743,0.07368062997280775,-0.014685303386100518,,
B3,Local,8,0.9106,3.450277602702027,3.2731241421201434,1.939453634091322,1.0638075575011636,1.041469581012094,0.895,0.918,0.01260000000000001,0.018000000000000016,0.02300000000000002,3.312893305389743,0.07368062997280775,,0.003694576420086155,0.1876008389296906
B3,Global,9,0.9156,3.4160289764404297,3.483976364135742,1.8182783126831055,1.056259645915233,1.0275633008611083,0.89,0.925,0.019600000000000017,0.025000000000000022,0.03500000000000003,3.3243976050699393,0.07368062997280775,0.004744176045912781,,
B3,Local,9,0.9126,3.4457961808886006,3.379090119361172,1.9686595393060304,1.0356592676007037,1.036517465790951,0.899,0.932,0.013000000000000012,0.03200000000000003,0.03300000000000003,3.3243976050699393,0.07368062997280775,,0.019627887229789056,0.2637643912201555
B4,Global,0,0.8992,1.4738361835479736,0.9555079340934753,1.2099288702011108,1.062484035738938,1.040663647570642,0.875,0.914,0.01200000000000001,0.025000000000000022,0.039000000000000035,1.4162464375387218,0.07368062997280775,0.05053305308620863,,
B4,Local,0,0.901,1.4746369571657283,1.1260999479588851,1.1928053477351788,1.0480588068850134,1.0412290672578726,0.876,0.92,0.018200000000000015,0.02400000000000002,0.04400000000000004,1.4162464375387218,0.07368062997280775,,0.05093351400799072,0.05776373977082576
B4,Global,1,0.9012,1.413090705871582,1.0244710445404053,1.131005048751831,1.0191339114585343,1.0071595864060754,0.889,0.912,0.008800000000000007,0.01200000000000001,0.02300000000000002,1.4030454805221304,0.07368062997280775,-0.0014248066080637014,,
B4,Local,1,0.9024,1.433153438626658,0.9569183267533865,1.1737470065401714,1.0282624013331332,1.0214590036620361,0.889,0.92,0.01080000000000001,0.020000000000000018,0.031000000000000028,1.4030454805221304,0.07368062997280775,,0.00860654202702447,0.10245037168175015
B4,Global,2,0.908,1.4493927955627441,1.045454978942871,1.1345338821411133,1.0460336058039699,1.019538482293317,0.89,0.924,0.013200000000000012,0.02400000000000002,0.03400000000000003,1.4216165654704145,0.07368062997280775,-0.0020606815690929546,,
B4,Local,2,0.909,1.454107626428043,0.9237197282514582,1.1381778384400782,1.0547809685308762,1.022855010096817,0.894,0.924,0.01180000000000001,0.02400000000000002,0.030000000000000027,1.4216165654704145,0.07368062997280775,,0.00029675556661440085,0.0647455579291671
B4,Global,3,0.9104,1.4030675888061523,1.056255578994751,1.0937895774841309,1.054389977888376,1.028054502339677,0.886,0.936,0.018000000000000016,0.03600000000000003,0.050000000000000044,1.3647793824286645,0.07368062997280775,-0.0051365653191161945,,
B4,Local,3,0.9064,1.3978159066680709,1.0257762361772003,1.1262216693154743,1.0377317015117342,1.0242064942251816,0.891,0.93,0.01040000000000001,0.030000000000000027,0.039000000000000035,1.3647793824286645,0.07368062997280775,,-0.007762412515846836,0.08063491618893882
B4,Global,4,0.8968,1.4151980876922607,0.9530277848243713,1.168982982635498,1.0112274470289777,1.0083709286842384,0.873,0.913,0.016400000000000015,0.027000000000000024,0.040000000000000036,1.403449908595507,0.07368062997280775,0.011872714313896788,,
B4,Local,4,0.8922,1.366532210448871,0.9669696438053887,1.0952141277202578,0.9905075914482306,0.9736950368370603,0.867,0.924,0.018200000000000015,0.03300000000000003,0.05700000000000005,1.403449908595507,0.07368062997280775,,-0.012460195296759444,0.06353374229991947
B4,Global,5,0.912,1.4301480054855347,0.9875131845474243,1.1766828298568726,1.0328077573820844,1.0319634235727777,0.88,0.935,0.020000000000000018,0.03500000000000003,0.05500000000000005,1.3858514486242115,0.07368062997280775,-0.011426807483490717,,
B4,Local,5,0.904,1.3741161743458596,0.9208700744104096,1.113237770953193,0.9992807861511545,0.9915320835505119,0.887,0.918,0.013200000000000012,0.018000000000000016,0.031000000000000028,1.3858514486242115,0.07368062997280775,,-0.03944275317656556,0.08719606365756699
B4,Global,6,0.9022,1.3683947324752808,1.1006779670715332,1.0083125829696655,1.0705185627152198,0.977684019760793,0.845,0.94,0.037800000000000014,0.05500000000000005,0.09499999999999997,1.3996288216003385,0.07368062997280775,-0.032159853548979905,,
B4,Local,6,0.904,1.4517794670819206,1.0341778805785258,1.1792677633885549,1.0520250135190468,1.0372603397963418,0.888,0.919,0.010000000000000009,0.019000000000000017,0.031000000000000028,1.3996288216003385,0.07368062997280775,,0.009532554369834103,0.10968590724014857
B4,Global,7,0.8978,1.4231668710708618,0.9616212844848633,1.046669602394104,1.2034920606954818,1.0155070011027276,0.861,0.957,0.025,0.05699999999999994,0.09599999999999997,1.4014348197752067,0.07368062997280775,0.0046859979763585295,,
B4,Local,7,0.8984,1.5214598367048593,1.0040072596992804,1.2417840657069952,1.1752394293329649,1.0856443804849267,0.854,0.923,0.016800000000000016,0.04600000000000004,0.06900000000000006,1.4014348197752067,0.07368062997280775,,0.05383249978703347,0.11333368884463971
B4,Global,8,0.8994,1.4030519723892212,0.8945950269699097,1.1332175731658936,1.060978012936717,1.0071507049767718,0.831,0.961,0.03580000000000001,0.06900000000000006,0.13,1.3930903939759245,0.07368062997280775,0.018075841365630434,,
B4,Local,8,0.907,1.4342519200395636,1.081209391532054,1.1427516103918365,1.046954157152314,1.0295469168703135,0.894,0.917,0.01020000000000001,0.017000000000000015,0.02300000000000002,1.3930903939759245,0.07368062997280775,,0.03367587710525062,0.08005414688742034
B4,Global,9,0.914,1.4277656078338623,1.0676414966583252,1.15469229221344,1.0575718159854586,1.033531098213873,0.892,0.935,0.017200000000000014,0.03500000000000003,0.04300000000000004,1.3814442645231453,0.07368062997280775,-0.006478186179298217,,
B4,Local,9,0.914,1.4815963571902613,0.9319756904289411,1.2699005338459137,1.0539647425095626,1.072498105959915,0.899,0.933,0.014800000000000013,0.03300000000000003,0.03400000000000003,1.3814442645231453,0.07368062997280775,,0.020437211522286183,0.08041119552954558
B5,Global,0,0.8978,3.5429282188415527,2.85308837890625,2.142073392868042,1.270995435209616,1.1055916479521906,0.854,0.938,0.020599999999999997,0.04600000000000004,0.08399999999999996,3.2045540732908657,0.07368062997280775,-0.09849977711176582,,
B5,Local,0,0.8914,3.4970293911705825,2.6987583512923683,2.2628391973069606,1.243176050457384,1.0912686480522902,0.851,0.917,0.02340000000000002,0.049000000000000044,0.06600000000000006,3.2045540732908657,0.07368062997280775,,-0.12144904688545002,0.19038440840902449
B5,Global,1,0.9036,3.3134171962738037,2.46976900100708,2.299931049346924,1.0344003073031778,1.0204984997171849,0.893,0.918,0.006800000000000006,0.018000000000000016,0.025000000000000022,3.24686140860772,0.07368062997280775,0.043284089586466304,,
B5,Local,1,0.8986,3.3152879560656903,2.473391009777865,2.323142853791245,1.0248466757705303,1.0210746745384836,0.882,0.907,0.007000000000000006,0.018000000000000016,0.025000000000000022,3.24686140860772,0.07368062997280775,,0.044219548562637774,0.11394025944618603
B5,Global,2,0.9108,3.3477063179016113,2.441007375717163,2.4137024879455566,1.0385668074728902,1.0420979427350552,0.899,0.933,0.01120000000000001,0.03300000000000003,0.03400000000000003,3.2124680230299028,0.07368062997280775,-0.02978189267351552,,
B5,Local,2,0.9092,3.321385052219787,2.630783863921219,2.3290242243142156,1.049361122001391,1.0339044710823788,0.897,0.928,0.01080000000000001,0.028000000000000025,0.031000000000000028,3.2124680230299028,0.07368062997280775,,-0.04294241445324883,0.18755556462501038
B5,Global,3,0.9074,3.3311123847961426,2.64202880859375,2.287811040878296,1.0363163435968807,1.0193659551600263,0.896,0.923,0.009000000000000008,0.02300000000000002,0.027000000000000024,3.26782777856575,0.07368062997280775,0.01603280714949931,,
B5,Local,3,0.9062,3.315304250882505,2.850887441685237,2.3035883432199182,1.0271424860575344,1.0145284499471365,0.892,0.928,0.01020000000000001,0.028000000000000025,0.03600000000000003,3.26782777856575,0.07368062997280775,,0.008128715618063689,0.2033538476436536
B5,Global,4,0.8946,3.2297656536102295,2.3444385528564453,2.2555339336395264,1.0072030265268754,0.9847576511626126,0.87,0.918,0.015400000000000014,0.030000000000000027,0.04800000000000004,3.279756851644811,0.07368062997280775,-0.09730503417812618,,
B5,Local,4,0.8936,3.2076139301477014,2.567390868346317,2.2170538465564387,0.9954098562773226,0.978003576252633,0.872,0.914,0.015600000000000013,0.028000000000000025,0.04200000000000004,3.279756851644811,0.07368062997280775,,-0.10838083450654448,0.13670538300305385
B5,Global,5,0.9074,3.264449119567871,2.530355453491211,2.252802848815918,1.0402639271525285,1.0146598396280455,0.886,0.948,0.019799999999999995,0.04799999999999993,0.061999999999999944,3.2172842484477893,0.07368062997280775,0.00812934642239998,,
B5,Local,5,0.907,3.2737798949606307,2.306437807212599,2.399655440892018,1.0171643496900338,1.0175600419950765,0.884,0.931,0.013800000000000012,0.031000000000000028,0.04700000000000004,3.2172842484477893,0.07368062997280775,,0.012794754062200044,0.1853993329417069
B5,Global,6,0.9066,3.3316452503204346,2.6260595321655273,2.298125982284546,1.0405763875749339,1.01319377924001,0.875,0.938,0.016599999999999993,0.03799999999999992,0.06299999999999994,3.2882606650225186,0.07368062997280775,0.034172173544031965,,
B5,Local,6,0.9096,3.371893549101615,2.9417316165994087,2.3123567994078345,1.048805278479703,1.0254337756640481,0.902,0.921,0.009600000000000008,0.02100000000000002,0.019000000000000017,3.2882606650225186,0.07368062997280775,,0.05429623923553238,0.14358877717362065
B5,Global,7,0.904,3.4283344745635986,2.551299810409546,2.5412638187408447,1.0177059397925843,1.0468784433884868,0.892,0.927,0.01160000000000001,0.027000000000000024,0.03500000000000003,3.274816189229121,0.07368062997280775,0.010509964046866315,,
B5,Local,7,0.8996,3.296729042239822,2.3783027442945994,2.375902773043993,1.0098480894169384,1.006691323037541,0.869,0.922,0.014800000000000013,0.031000000000000028,0.05300000000000005,3.274816189229121,0.07368062997280775,,-0.05529277688955933,0.1923783837486548
B5,Global,8,0.9022,3.288198471069336,2.7848968505859375,2.196856737136841,1.021994921190372,0.9966511202604482,0.86,0.925,0.019000000000000017,0.040000000000000036,0.06500000000000006,3.299247253351858,0.07368062997280775,0.016460791398975032,,
B5,Local,8,0.9096,3.436138810105884,2.4999885166763223,2.5143431864422943,1.0347887814431167,1.0414917544039632,0.894,0.921,0.01200000000000001,0.02100000000000002,0.027000000000000024,3.299247253351858,0.07368062997280775,,0.0904309548416552,0.24870299566208978
B5,Global,9,0.9128,3.369680881500244,2.6802868843078613,2.366487503051758,1.0527473362298756,1.0319467437395946,0.906,0.918,0.012800000000000011,0.018000000000000016,0.01200000000000001,3.2653631613673295,0.07368062997280775,0.025911671688473668,,
B5,Local,9,0.9094,3.3567679459337647,2.7836658739285705,2.3452020335498824,1.0444371982755776,1.0279922263005383,0.885,0.932,0.016600000000000014,0.03200000000000003,0.04700000000000004,3.2653631613673295,0.07368062997280775,,0.01945513189987005,0.12941021855368645
B6,Global,0,0.8958,4.49483060836792,5.6029181480407715,2.0176055431365967,1.0154680382062482,1.0181292340499397,0.873,0.911,0.009800000000000008,0.027000000000000024,0.038000000000000034,4.414793778672155,0.07368062997280775,0.029525853149161913,,
B6,Local,0,0.8934,4.428696822850537,5.2092667058347715,1.984563287894631,1.0097182247968937,1.0031491944755262,0.86,0.917,0.02140000000000002,0.040000000000000036,0.05700000000000005,4.414793778672155,0.07368062997280775,,-0.0035409394889418275,0.1687004284814
B6,Global,1,0.9084,4.491302490234375,5.112873077392578,1.9343836307525635,1.0412968806019312,1.0256849161186974,0.897,0.928,0.01040000000000001,0.028000000000000025,0.031000000000000028,4.3788325436528295,0.07368062997280775,0.050965022695526274,,
B6,Local,1,0.9042,4.478415982123296,5.159622324685673,2.000887278147652,1.0257837854851704,1.0227420065685804,0.89,0.921,0.008200000000000008,0.02100000000000002,0.031000000000000028,4.3788325436528295,0.07368062997280775,,0.04452180971941877,0.24220319742699933
B6,Global,2,0.905,4.476585865020752,4.838479042053223,1.9314253330230713,1.0253098579096507,1.015543988974902,0.889,0.925,0.01260000000000001,0.025000000000000022,0.03600000000000003,4.408066921393973,0.07368062997280775,-0.029433325565566486,,
B6,Local,2,0.908,4.6190986729145465,5.684369285002797,2.108690572473327,1.0392803641317199,1.0478739899560867,0.893,0.93,0.012800000000000011,0.030000000000000027,0.03700000000000003,4.408066921393973,0.07368062997280775,,0.041822921406498376,0.205646673634716
B6,Global,3,0.908,4.453453540802002,5.260592460632324,1.9032671451568604,1.038730953502254,1.0211974720712764,0.877,0.929,0.019600000000000017,0.029000000000000026,0.052000000000000046,4.361011129188503,0.07368062997280775,0.060479859453041206,,
B6,Local,3,0.9076,4.517961568210778,5.561859476132421,2.081626114854372,1.0317423288351888,1.0359894607862374,0.896,0.928,0.009200000000000009,0.028000000000000025,0.03200000000000003,4.361011129188503,0.07368062997280775,,0.09273390122770644,0.2251805268967428
B6,Global,4,0.893,4.315431118011475,4.702361583709717,2.004685401916504,0.9902737257862511,0.9918544365800442,0.872,0.909,0.013000000000000012,0.028000000000000025,0.03700000000000003,4.350871417071302,0.07368062997280775,0.008808576872561574,,
B6,Local,4,0.8904,4.316991604479919,4.77772768999645,2.0271584371001747,0.9853634441602033,0.9922130972525527,0.869,0.909,0.014400000000000013,0.031000000000000028,0.040000000000000036,4.350871417071302,0.07368062997280775,,0.009588801357780698,0.15194776137120242
B6,Global,5,0.9092,4.515729904174805,5.28521728515625,2.047086715698242,1.0209119923260777,1.0253763524645745,0.884,0.94,0.015599999999999992,0.039999999999999925,0.05599999999999994,4.40397312978877,0.07368062997280775,0.02078803364144763,,
B6,Local,5,0.9066,4.360010958230656,4.485938330121865,1.9159811371028816,1.0009676057965609,0.9900176113108523,0.886,0.929,0.013000000000000012,0.029000000000000026,0.04300000000000004,4.40397312978877,0.07368062997280775,,-0.057071387059161614,0.22996314902115514
B6,Global,6,0.9,4.402627468109131,4.91663122177124,1.9651824235916138,1.0304151565590964,1.0135794516314918,0.885,0.944,0.017599999999999994,0.04399999999999993,0.05899999999999994,4.34364317570025,0.07368062997280775,0.09967870037048744,,
B6,Local,6,0.9078,4.526521888085742,5.28902773471429,2.130915343561875,1.032681006355679,1.0421026094888675,0.897,0.922,0.009800000000000008,0.02200000000000002,0.025000000000000022,4.34364317570025,0.07368062997280775,,0.16162582230321476,0.17856498446975771
B6,Global,7,0.899,4.281344413757324,4.8420281410217285,1.8191664218902588,1.0065682410864374,0.9830710987940767,0.882,0.93,0.014600000000000012,0.030000000000000027,0.04800000000000004,4.355070980124638,0.07368062997280775,0.00923006273229434,,
B6,Local,7,0.9002,4.437168191990386,4.770401927664982,2.111519828088981,1.0128728224034294,1.01885094691692,0.865,0.924,0.014200000000000013,0.03500000000000003,0.05900000000000005,4.355070980124638,0.07368062997280775,,0.08714182395121968,0.2555349808097184
B6,Global,8,0.907,4.475207805633545,5.37632942199707,2.078080654144287,1.023503129586434,1.0325088437037373,0.882,0.928,0.015000000000000013,0.028000000000000025,0.04600000000000004,4.334304575620311,0.07368062997280775,-0.0018583416518868506,,
B6,Local,8,0.909,4.445718145721905,4.613701096557179,2.07865655898625,1.031430425419862,1.0257050625210502,0.895,0.925,0.01180000000000001,0.025000000000000022,0.030000000000000027,4.334304575620311,0.07368062997280775,,-0.01660310333308921,0.23487894700986972
B6,Global,9,0.914,4.515039920806885,5.125401020050049,2.0097289085388184,1.0489466460052521,1.0348224097984395,0.898,0.942,0.01479999999999999,0.041999999999999926,0.04399999999999993,4.36310605380716,0.07368062997280775,0.07214853400160491,,
B6,Local,9,0.9124,4.548792033091338,5.188150735876345,2.1274252156870643,1.0352739904630721,1.0425582089901648,0.894,0.931,0.014800000000000013,0.031000000000000028,0.03700000000000003,4.36310605380716,0.07368062997280775,,0.08902461947620002,0.21064641322473113
C1,Global,0,0.8958,2.5962696075439453,2.6295158863067627,0.6623969078063965,1.0136988405510738,1.0132287448543627,0.875,0.915,0.013400000000000013,0.025000000000000022,0.040000000000000036,2.562372633750262,0.07368062997280775,0.010478839384343177,,
C1,Local,0,0.8924,2.5683977919533345,2.4749108875918875,0.6618552354096766,1.0069289393027432,1.0023513981236423,0.864,0.914,0.017200000000000014,0.03600000000000003,0.050000000000000044,2.562372633750262,0.07368062997280775,,-0.0034570272982372458,0.12113632999393303
C1,Global,1,0.9036,2.5967366695404053,2.50346040725708,0.6129934191703796,1.0259798337219246,1.0189842005009104,0.892,0.921,0.009600000000000008,0.02100000000000002,0.029000000000000026,2.5483581278923717,0.07368062997280775,0.026107368784996938,,
C1,Local,1,0.903,2.609401319759659,2.586652225183709,0.7620499428312192,1.0228220425653203,1.0239539298653337,0.894,0.915,0.005800000000000005,0.015000000000000013,0.02100000000000002,2.5483581278923717,0.07368062997280775,,0.032439685216659374,0.15660694667995234
C1,Global,2,0.9132,2.6626219749450684,2.546724796295166,0.6423368453979492,1.0456768763660664,1.0385676923504803,0.898,0.934,0.014000000000000012,0.03400000000000003,0.03600000000000003,2.5637442745008157,0.07368062997280775,0.037292773005286106,,
C1,Local,2,0.9118,2.683923322159316,2.6287995203644696,0.7615119129927331,1.042770455577809,1.0468763787612556,0.892,0.936,0.015000000000000013,0.03600000000000003,0.04400000000000004,2.5637442745008157,0.07368062997280775,,0.047943352753056084,0.12504595284547293
